日期,付费金额,uid
2021/2/19 20:12,300,6364001
2021/2/19 20:11,60,6364001
2021/2/19 20:08,680,6364001
2021/2/19 20:06,60,2354458
2021/2/19 20:05,60,6846875
2021/2/19 20:05,680,6364001
2021/2/19 20:05,300,2167372
2021/2/19 20:05,60,2305125
2021/2/19 20:05,680,6846875
2021/2/19 20:04,60,6901229
2021/2/19 20:04,60,2305125
2021/2/19 20:03,60,6686625
2021/2/19 20:02,30,6686625
2021/2/19 20:02,680,6444389
2021/2/19 19:58,300,4060050
2021/2/19 19:55,680,6280593
2021/2/19 19:54,300,6506724
2021/2/19 19:53,30,6900895
2021/2/19 19:50,60,4558199
2021/2/19 19:48,60,4558199
2021/2/19 19:44,300,3516816
2021/2/19 19:38,150,6894915
2021/2/19 19:35,300,2182134
2021/2/19 19:25,300,6644933
2021/2/19 19:24,300,6745996
2021/2/19 19:23,150,2340148
2021/2/19 19:22,680,6558487
2021/2/19 19:20,30,6745996
2021/2/19 19:16,300,6855976
2021/2/19 19:12,30,6898081
2021/2/19 19:09,60,5513628
2021/2/19 19:05,60,6843459
2021/2/19 18:55,6480,6894915
2021/2/19 18:52,60,6805249
2021/2/19 18:48,300,2305125
2021/2/19 18:47,680,2305125
2021/2/19 18:44,30,6710166
2021/2/19 18:40,300,6058846
2021/2/19 18:31,30,6759302
2021/2/19 18:31,60,6801360
2021/2/19 18:24,1280,2216297
2021/2/19 18:23,60,5709387
2021/2/19 18:22,30,5709387
2021/2/19 18:22,30,5709387
2021/2/19 18:21,30,5709387
2021/2/19 18:21,150,5709387
2021/2/19 18:17,30,6892609
2021/2/19 18:15,60,6874227
2021/2/19 18:06,300,3923520
2021/2/19 18:04,30,5909249
2021/2/19 18:04,300,5909249
2021/2/19 18:03,300,6709208
2021/2/19 17:59,150,6709208
2021/2/19 17:58,30,6709208
2021/2/19 17:56,60,6605827
2021/2/19 17:55,1980,6743942
2021/2/19 17:55,60,6275391
2021/2/19 17:50,60,6275391
2021/2/19 17:46,60,6843032
2021/2/19 17:41,60,2268557
2021/2/19 17:40,60,4996650
2021/2/19 17:38,60,6866445
2021/2/19 17:36,300,2267812
2021/2/19 17:36,300,6667305
2021/2/19 17:30,680,5702675
2021/2/19 17:30,30,5942898
2021/2/19 17:30,60,6886768
2021/2/19 17:21,300,6306255
2021/2/19 17:14,300,3923520
2021/2/19 17:08,680,2888472
2021/2/19 17:06,1280,3231378
2021/2/19 17:06,300,3199802
2021/2/19 17:05,680,6828204
2021/2/19 16:57,60,6864676
2021/2/19 16:54,680,6878184
2021/2/19 16:54,300,4903530
2021/2/19 16:50,300,6685371
2021/2/19 16:48,680,2664899
2021/2/19 16:44,30,6839993
2021/2/19 16:42,300,6783556
2021/2/19 16:37,300,6455922
2021/2/19 16:34,150,6316016
2021/2/19 16:32,60,6704972
2021/2/19 16:32,3280,6832104
2021/2/19 16:31,300,2270920
2021/2/19 16:29,1280,6316016
2021/2/19 16:26,30,6880962
2021/2/19 16:26,300,6833707
2021/2/19 16:22,300,6809248
2021/2/19 16:19,300,6809248
2021/2/19 16:09,300,6878016
2021/2/19 16:09,300,2219211
2021/2/19 16:07,300,4902006
2021/2/19 16:06,680,6843625
2021/2/19 16:04,150,6878184
2021/2/19 16:03,60,6659615
2021/2/19 16:01,60,6409047
2021/2/19 16:01,30,6842938
2021/2/19 16:00,680,6822494
2021/2/19 15:50,60,2976844
2021/2/19 15:49,60,2976844
2021/2/19 15:47,300,6871056
2021/2/19 15:46,680,6072604
2021/2/19 15:46,60,6624890
2021/2/19 15:45,300,6871056
2021/2/19 15:44,680,2215373
2021/2/19 15:42,680,6860635
2021/2/19 15:31,60,3116003
2021/2/19 15:29,60,5786856
2021/2/19 15:29,300,6663174
2021/2/19 15:29,300,6814648
2021/2/19 15:22,1280,6839999
2021/2/19 15:21,150,6871056
2021/2/19 15:20,60,6863940
2021/2/19 15:19,60,6496524
2021/2/19 15:18,30,6667916
2021/2/19 15:18,30,6515697
2021/2/19 15:13,680,5698800
2021/2/19 15:08,60,6867787
2021/2/19 14:54,150,2171280
2021/2/19 14:45,300,6397956
2021/2/19 14:39,30,6867954
2021/2/19 14:38,300,6447791
2021/2/19 14:33,30,6776823
2021/2/19 14:28,680,6830917
2021/2/19 14:27,30,5974726
2021/2/19 14:18,30,6459893
2021/2/19 14:17,300,6787362
2021/2/19 14:17,300,6787362
2021/2/19 14:15,300,6856199
2021/2/19 14:06,60,6550691
2021/2/19 14:00,680,6764324
2021/2/19 13:58,150,6764324
2021/2/19 13:53,1980,3591452
2021/2/19 13:51,1280,2516955
2021/2/19 13:48,60,6793403
2021/2/19 13:47,60,6068824
2021/2/19 13:46,60,6068824
2021/2/19 13:46,300,6068824
2021/2/19 13:46,30,6864356
2021/2/19 13:45,300,6068824
2021/2/19 13:42,30,6838423
2021/2/19 13:41,30,6859468
2021/2/19 13:37,30,6517559
2021/2/19 13:37,60,6517559
2021/2/19 13:36,1280,5698800
2021/2/19 13:29,300,2313606
2021/2/19 13:29,60,2207300
2021/2/19 13:29,60,6792852
2021/2/19 13:28,300,6792852
2021/2/19 13:27,300,6598264
2021/2/19 13:27,30,6664875
2021/2/19 13:22,60,6395123
2021/2/19 13:21,680,6395123
2021/2/19 13:18,680,2245759
2021/2/19 13:16,60,2340065
2021/2/19 13:14,680,6768650
2021/2/19 13:09,300,6571288
2021/2/19 13:08,150,6846875
2021/2/19 13:08,1980,2632722
2021/2/19 13:07,30,6846875
2021/2/19 13:00,30,5769977
2021/2/19 13:00,150,6832003
2021/2/19 12:57,150,5769977
2021/2/19 12:57,60,2307910
2021/2/19 12:57,60,2307910
2021/2/19 12:57,60,2307910
2021/2/19 12:55,1280,2307910
2021/2/19 12:55,60,6856523
2021/2/19 12:51,30,6571288
2021/2/19 12:51,300,6792852
2021/2/19 12:45,30,6859716
2021/2/19 12:36,680,2216083
2021/2/19 12:35,300,6860738
2021/2/19 12:32,60,6843336
2021/2/19 12:30,300,6859717
2021/2/19 12:30,680,3863580
2021/2/19 12:30,60,6859248
2021/2/19 12:28,60,6810814
2021/2/19 12:28,60,6460613
2021/2/19 12:27,30,6836479
2021/2/19 12:17,60,6796356
2021/2/19 12:16,30,6766600
2021/2/19 12:15,60,2195858
2021/2/19 12:15,60,6766600
2021/2/19 12:14,300,6766600
2021/2/19 12:13,300,5679694
2021/2/19 12:01,30,6856987
2021/2/19 12:00,300,2345334
2021/2/19 12:00,680,2277827
2021/2/19 12:00,300,6766600
2021/2/19 11:58,60,6779973
2021/2/19 11:58,60,6779973
2021/2/19 11:57,300,6779973
2021/2/19 11:48,680,5909249
2021/2/19 11:47,300,6841770
2021/2/19 11:46,30,6088940
2021/2/19 11:44,300,6827410
2021/2/19 11:42,60,2544308
2021/2/19 11:40,60,2544308
2021/2/19 11:40,60,6827410
2021/2/19 11:34,60,6832119
2021/2/19 11:34,300,4201971
2021/2/19 11:33,30,6489469
2021/2/19 11:32,300,6847029
2021/2/19 11:32,150,6489469
2021/2/19 11:29,680,2264335
2021/2/19 11:23,30,6806709
2021/2/19 11:20,60,3625759
2021/2/19 11:19,60,3625759
2021/2/19 11:19,300,3625759
2021/2/19 11:17,60,5716500
2021/2/19 11:16,150,6093113
2021/2/19 11:15,60,6760493
2021/2/19 11:15,300,6093113
2021/2/19 11:15,300,6237493
2021/2/19 11:15,300,2194980
2021/2/19 11:13,60,2194980
2021/2/19 11:12,60,2194980
2021/2/19 11:11,60,6618770
2021/2/19 11:11,60,6618770
2021/2/19 11:09,150,4445024
2021/2/19 11:07,300,6618770
2021/2/19 11:07,300,3625759
2021/2/19 11:04,60,6618770
2021/2/19 11:03,300,6709665
2021/2/19 11:03,680,6832003
2021/2/19 11:03,300,3625759
2021/2/19 11:03,60,6618770
2021/2/19 11:02,60,6618770
2021/2/19 10:59,60,6618770
2021/2/19 10:59,60,6618770
2021/2/19 10:59,680,4218757
2021/2/19 10:58,30,6618770
2021/2/19 10:50,300,2228281
2021/2/19 10:49,30,6738456
2021/2/19 10:47,300,6832719
2021/2/19 10:47,680,2325907
2021/2/19 10:46,60,6836503
2021/2/19 10:45,300,6832719
2021/2/19 10:44,300,6669125
2021/2/19 10:43,1280,6650944
2021/2/19 10:37,60,6832477
2021/2/19 10:36,300,6832104
2021/2/19 10:29,300,6664727
2021/2/19 10:27,60,6664727
2021/2/19 10:24,680,5909249
2021/2/19 10:23,30,6843175
2021/2/19 10:19,300,6817613
2021/2/19 10:15,680,2185401
2021/2/19 10:13,60,4184743
2021/2/19 10:11,30,6584668
2021/2/19 10:07,680,4127032
2021/2/19 10:04,60,6832701
2021/2/19 9:59,300,2171605
2021/2/19 9:56,60,6670135
2021/2/19 9:56,60,6670135
2021/2/19 9:53,300,5533360
2021/2/19 9:52,60,6670135
2021/2/19 9:52,60,6670135
2021/2/19 9:52,60,6670135
2021/2/19 9:45,680,6644064
2021/2/19 9:45,1280,6717954
2021/2/19 9:45,300,2214560
2021/2/19 9:42,680,2171191
2021/2/19 9:42,300,6836680
2021/2/19 9:39,150,6357016
2021/2/19 9:38,300,4916588
2021/2/19 9:29,60,2220419
2021/2/19 9:27,30,3608876
2021/2/19 9:25,300,2208733
2021/2/19 9:21,300,2600179
2021/2/19 9:19,300,6664429
2021/2/19 9:17,60,6630098
2021/2/19 9:16,60,6630098
2021/2/19 9:16,60,6630098
2021/2/19 9:12,30,6775146
2021/2/19 9:12,300,6676909
2021/2/19 9:10,150,6489469
2021/2/19 9:09,30,6840445
2021/2/19 9:04,30,6745509
2021/2/19 8:54,1280,6124839
2021/2/19 8:53,680,2892466
2021/2/19 8:52,30,2664899
2021/2/19 8:51,300,2664899
2021/2/19 8:48,60,6790108
2021/2/19 8:40,60,6294228
2021/2/19 8:40,60,6453873
2021/2/19 8:39,60,6294228
2021/2/19 8:38,60,6294228
2021/2/19 8:38,60,6294228
2021/2/19 8:28,300,6845034
2021/2/19 8:28,60,6579106
2021/2/19 8:24,6480,5794469
2021/2/19 8:16,300,2330256
2021/2/19 8:11,60,2179025
2021/2/19 8:11,60,2179025
2021/2/19 8:11,60,2179025
2021/2/19 8:09,60,6772915
2021/2/19 8:07,150,6772915
2021/2/19 8:02,300,3806665
2021/2/19 8:01,680,6568252
2021/2/19 8:00,300,3806665
2021/2/19 7:53,30,5533360
2021/2/19 7:48,150,6675039
2021/2/19 7:36,150,6845034
2021/2/19 7:35,30,6815879
2021/2/19 7:28,60,6639059
2021/2/19 7:28,300,6819967
2021/2/19 7:27,680,6736228
2021/2/19 7:08,680,6717954
2021/2/19 7:07,680,4916588
2021/2/19 7:06,60,2321745
2021/2/19 6:26,680,2339553
2021/2/19 6:23,150,2634536
2021/2/19 6:18,30,2339553
2021/2/19 6:18,150,2339553
2021/2/19 6:13,300,5929580
2021/2/19 5:44,150,4853262
2021/2/19 5:39,150,6842572
2021/2/19 5:37,680,2332353
2021/2/19 5:37,60,6626839
2021/2/19 5:36,60,6626839
2021/2/19 5:36,300,6626839
2021/2/19 5:36,680,6315923
2021/2/19 5:34,680,2586691
2021/2/19 5:30,300,5686441
2021/2/19 5:19,150,6315923
2021/2/19 5:19,1280,2212761
2021/2/19 5:06,60,4395332
2021/2/19 5:05,60,4096885
2021/2/19 5:04,60,4395332
2021/2/19 5:04,1280,6315923
2021/2/19 5:03,300,4096885
2021/2/19 4:40,60,6657543
2021/2/19 4:27,6480,2634536
2021/2/19 4:25,30,6820207
2021/2/19 4:24,30,6704579
2021/2/19 4:24,150,6704579
2021/2/19 4:22,300,6739459
2021/2/19 4:14,60,2171309
2021/2/19 4:14,60,2171309
2021/2/19 4:06,150,6824354
2021/2/19 4:04,60,6843683
2021/2/19 3:46,150,6777619
2021/2/19 3:39,300,2171309
2021/2/19 3:28,30,6754142
2021/2/19 3:19,300,6843562
2021/2/19 3:15,30,6843562
2021/2/19 3:11,60,6667861
2021/2/19 3:04,300,6843402
2021/2/19 3:03,300,6843402
2021/2/19 3:02,300,6843625
2021/2/19 3:01,300,6843625
2021/2/19 3:01,300,6843402
2021/2/19 2:59,150,6843625
2021/2/19 2:56,300,6843402
2021/2/19 2:55,30,6839629
2021/2/19 2:51,300,6843402
2021/2/19 2:51,300,6843402
2021/2/19 2:50,680,6686625
2021/2/19 2:46,60,6836773
2021/2/19 2:35,680,6428502
2021/2/19 2:33,60,6843168
2021/2/19 2:32,150,6843168
2021/2/19 2:32,300,6776796
2021/2/19 2:31,300,6842572
2021/2/19 2:27,680,2264335
2021/2/19 2:26,300,6842572
2021/2/19 2:26,300,6414080
2021/2/19 2:11,680,3807357
2021/2/19 1:58,300,5803761
2021/2/19 1:43,300,6122255
2021/2/19 1:39,30,5979284
2021/2/19 1:36,60,6747287
2021/2/19 1:29,300,6525958
2021/2/19 1:28,60,6827869
2021/2/19 1:26,680,6424321
2021/2/19 1:23,60,6391878
2021/2/19 1:16,30,6839080
2021/2/19 1:09,1280,4223147
2021/2/19 0:58,300,4692338
2021/2/19 0:57,60,6362804
2021/2/19 0:56,680,5687315
2021/2/19 0:56,300,6362804
2021/2/19 0:52,1280,6567931
2021/2/19 0:50,60,6340489
2021/2/19 0:47,300,6314156
2021/2/19 0:46,30,6823570
2021/2/19 0:46,300,6670892
2021/2/19 0:45,60,5790113
2021/2/19 0:42,300,6670892
2021/2/19 0:33,60,2345542
2021/2/19 0:32,680,6663851
2021/2/19 0:32,150,6626839
2021/2/19 0:32,60,2918824
2021/2/19 0:31,60,2918824
2021/2/19 0:30,60,6774091
2021/2/19 0:28,150,6282698
2021/2/19 0:28,60,2211734
2021/2/19 0:27,60,2918824
2021/2/19 0:27,680,5687315
2021/2/19 0:27,60,2802349
2021/2/19 0:23,680,4816345
2021/2/19 0:22,30,6686541
2021/2/19 0:15,150,5010669
2021/2/19 0:14,680,4996113
2021/2/19 0:12,1980,6832104
2021/2/19 0:10,300,6678357
2021/2/19 0:05,1280,5010669
2021/2/19 0:01,60,6836519
2021/2/19 0:01,1280,6669332
2021/2/19 0:00,300,5728914
2021/2/18 23:59,680,5687315
2021/2/18 23:58,680,6669332
2021/2/18 23:57,300,5982270
2021/2/18 23:57,680,6669332
2021/2/18 23:56,30,6669332
2021/2/18 23:56,60,5982270
2021/2/18 23:55,150,6669332
2021/2/18 23:55,680,6669332
2021/2/18 23:54,30,6838674
2021/2/18 23:52,680,6133526
2021/2/18 23:51,60,6839107
2021/2/18 23:48,300,2620937
2021/2/18 23:44,30,6839803
2021/2/18 23:42,1980,6650944
2021/2/18 23:41,60,6756373
2021/2/18 23:40,300,2802349
2021/2/18 23:40,60,6583058
2021/2/18 23:39,60,6837092
2021/2/18 23:39,680,6761947
2021/2/18 23:38,680,6692324
2021/2/18 23:37,300,5922234
2021/2/18 23:36,300,6761947
2021/2/18 23:35,30,6838277
2021/2/18 23:33,150,6692324
2021/2/18 23:32,300,6484458
